url,route_type,country,category,cluster,slug,title,h1,indexable,canonical,sitemap,source_file,content_type,formula_signature,input_signature,lastmod,has_quick_answer,has_formula,has_example,has_table,has_faq,has_sources,has_related,internal_links_in,internal_links_out,is_sensitive,is_regulatory,word_count,status
https://hacecuentas.com/calculadora-dias-laborables-habiles-entre-fechas,calculator,AR,vida,utilities,calculadora-dias-laborables-habiles-entre-fechas,Calculadora de Días Laborables entre Dos Fechas 2026,Calculadora de Días Laborables entre Dos Fechas,true,https://hacecuentas.com/calculadora-dias-laborables-habiles-entre-fechas,true,src/content/calcs/calculadora-dias-laborables-habiles-entre-fechas.json,calc,dias-laborables-entre-fechas::fechaFin|fechaInicio|incluirSabados::5,fechaFin|fechaInicio|incluirSabados,2026-06-15,true,true,true,true,true,true,true,,1,false,false,2360,ACTIVE
https://hacecuentas.com/calculadora-dias-sin-fumar-ahorro-salud,calculator,AR,salud,health_low_risk,calculadora-dias-sin-fumar-ahorro-salud,Días sin fumar: ahorro y salud 2026 | Hacé Cuentas,Calculadora de días sin fumar: ahorro y salud,true,https://hacecuentas.com/calculadora-dias-sin-fumar-ahorro-salud,true,src/content/calcs/calculadora-dias-sin-fumar-ahorro-salud.json,calc,calculadora-dias-sin-fumar-ahorro-salud::cigarrillosPorAtado|cigarrillosPorDia|diasSinFumar|precioAtado::5,cigarrillosPorAtado|cigarrillosPorDia|diasSinFumar|precioAtado,2026-06-28,true,true,true,true,true,true,true,,3,false,false,983,ACTIVE
https://hacecuentas.com/calculadora-dificultad-idioma-fsi,calculator,AR,educacion,education,calculadora-dificultad-idioma-fsi,Idiomas más difíciles de aprender según FSI 2026 | Hacé Cuentas,Idiomas más difíciles de aprender según FSI,true,https://hacecuentas.com/calculadora-dificultad-idioma-fsi,true,src/content/calcs/calculadora-dificultad-idioma-fsi.json,calc,dificultad-idioma-fsi::idioma::5,idioma,2026-06-22,true,true,true,true,true,true,true,,4,false,false,535,ACTIVE
https://hacecuentas.com/calculadora-distancia-barrera-tiro-libre-9-15m,calculator,AR,deportes,sports_non_medical,calculadora-distancia-barrera-tiro-libre-9-15m,"¿A qué distancia debe estar la barrera en un tiro libre? 9,15 m + tabla | Hacé Cuentas","Distancia de la barrera en tiro libre: 9,15 m (10 yardas) según IFAB",true,https://hacecuentas.com/calculadora-distancia-barrera-tiro-libre-9-15m,true,src/content/calcs/calculadora-distancia-barrera-tiro-libre-9-15m.json,calc,distancia-barrera-tiro-libre::distanciaIngresada|unidad|zonaCancha::6,distanciaIngresada|unidad|zonaCancha,2026-06-20,true,true,true,true,true,true,true,,4,false,false,1102,ACTIVE
https://hacecuentas.com/calculadora-distancia-hiperfocal-lente,calculator,AR,tecnologia,other,calculadora-distancia-hiperfocal-lente,Distancia Hiperfocal: calculadora + tabla por focal | Hacé Cuentas,Calculadora de distancia hiperfocal por focal y apertura,true,https://hacecuentas.com/calculadora-distancia-hiperfocal-lente,true,src/content/calcs/calculadora-distancia-hiperfocal-lente.json,calc,distancia-hiperfocal-lente::apertura|focal|sensor::4,apertura|focal|sensor,2026-06-20,true,true,true,true,true,true,true,,3,false,false,1112,ACTIVE
https://hacecuentas.com/calculadora-distancia-recorrida-futbolista-por-posicion,calculator,AR,deportes,automotive,calculadora-distancia-recorrida-futbolista-por-posicion,¿Cuánto corre un futbolista? Km por posición + tabla | Hacé Cuentas,¿Cuántos km corre un futbolista según su posición?,true,https://hacecuentas.com/calculadora-distancia-recorrida-futbolista-por-posicion,true,src/content/calcs/calculadora-distancia-recorrida-futbolista-por-posicion.json,calc,distancia-futbolista-posicion::minutos|nivel|posicion::6,minutos|nivel|posicion,2026-06-22,true,true,true,true,true,true,true,,4,false,false,1580,ACTIVE
https://hacecuentas.com/calculadora-distancia-vuelo-2-ciudades,calculator,AR,viajes,travel,calculadora-distancia-vuelo-2-ciudades,Distancia en vuelo entre dos ciudades (Haversine) 2026,Distancia en vuelo entre dos ciudades (Haversine),true,https://hacecuentas.com/calculadora-distancia-vuelo-2-ciudades,true,src/content/calcs/calculadora-distancia-vuelo-2-ciudades.json,calc,distancia-vuelo-haversine::lat1|lat2|lng1|lng2::5,lat1|lat2|lng1|lng2,2026-06-16,true,true,true,true,true,true,true,,1,false,false,1674,ACTIVE
https://hacecuentas.com/calculadora-dividendos-yield-anual,calculator,AR,finanzas,savings,calculadora-dividendos-yield-anual,Dividend Yield: Calculadora de Rentabilidad por Dividendos 2026 | Hacé Cuentas,Dividend Yield: Calculadora de Rentabilidad por Dividendos,true,https://hacecuentas.com/calculadora-dividendos-yield-anual,true,src/content/calcs/calculadora-dividendos-yield-anual.json,calc,dividendos-yield-anual::cantidadAcciones|dividendoAnualPorAccion|frecuenciaPagos|precioAccion::7,cantidadAcciones|dividendoAnualPorAccion|frecuenciaPagos|precioAccion,2026-06-22,true,true,true,true,true,true,true,,3,false,false,1256,ACTIVE
https://hacecuentas.com/calculadora-divisor-tension-formula,calculator,AR,tecnologia,other,calculadora-divisor-tension-formula,Divisor de Tensión — fórmula Vout = Vin × R2/(R1+R2) + tabla | Hacé Cuentas,"Calculadora de divisor de tensión: fórmula R1, R2 y Vout",true,https://hacecuentas.com/calculadora-divisor-tension-formula,true,src/content/calcs/calculadora-divisor-tension-formula.json,calc,divisor-tension-formula::modo|r1|r2|vIn|vOutDeseado::4,modo|r1|r2|vIn|vOutDeseado,2026-06-12,true,true,true,true,true,true,true,,4,false,false,2120,ACTIVE
https://hacecuentas.com/calculadora-domingos-restantes-Navidad-2026-fin-de-ano,calculator,AR,vida,utilities,calculadora-domingos-restantes-Navidad-2026-fin-de-ano,Cuántos domingos faltan para Navidad 2026 + tabla,¿Cuántos domingos faltan para Navidad 2026?,true,https://hacecuentas.com/calculadora-domingos-restantes-Navidad-2026-fin-de-ano,true,src/content/calcs/calculadora-domingos-restantes-navidad-2026-fin-de-ano.json,calc,domingos-restantes-navidad-2026-fin-de-año::custom_date|start_date|target_date::7,custom_date|start_date|target_date,2026-06-20,true,true,false,true,true,true,true,,1,false,false,1368,ACTIVE
https://hacecuentas.com/calculadora-doula-parto-acompanamiento-honorarios,calculator,AR,vida,food,calculadora-doula-parto-acompanamiento-honorarios,"Calculadora honorarios doula Argentina — preparto, parto y posparto…",Honorarios doula en Argentina,true,https://hacecuentas.com/calculadora-doula-parto-acompanamiento-honorarios,true,src/content/calcs/calculadora-doula-parto-acompanamiento-honorarios.json,calc,doula-parto-acompanamiento-honorarios::paqueteParto|paquetePosparto|paquetePreparto|precioVisitaAdicional|viaticosPct|visitasAdicionales::5,paqueteParto|paquetePosparto|paquetePreparto|precioVisitaAdicional|viaticosPct|visitasAdicionales,2026-06-20,true,true,true,true,true,true,true,,1,false,false,736,ACTIVE
https://hacecuentas.com/calculadora-duolingo-xp-objetivo,calculator,AR,educacion,education,calculadora-duolingo-xp-objetivo,Calculadora Duolingo XP Objetivo 2026 — Gratis,XP Duolingo para tu Objetivo,true,https://hacecuentas.com/calculadora-duolingo-xp-objetivo,true,src/content/calcs/calculadora-duolingo-xp-objetivo.json,calc,duolingo-xp-objetivo::diasPlazo|idioma|objetivo::5,diasPlazo|idioma|objetivo,2026-06-16,true,true,true,true,true,true,true,,4,false,false,524,ACTIVE
https://hacecuentas.com/calculadora-ebbinghaus-curva-olvido,calculator,AR,educacion,education,calculadora-ebbinghaus-curva-olvido,Curva del Olvido de Ebbinghaus: calculadora + tabla | Hacé Cuentas,Curva del Olvido de Ebbinghaus: ¿cuánto recordás y cuándo repasar?,true,https://hacecuentas.com/calculadora-ebbinghaus-curva-olvido,true,src/content/calcs/calculadora-ebbinghaus-curva-olvido.json,calc,ebbinghaus-curva-olvido::cantidadRepasos|horasDesdeEstudio::4,cantidadRepasos|horasDesdeEstudio,2026-06-20,true,true,true,true,true,true,true,,4,false,false,2380,ACTIVE
https://hacecuentas.com/calculadora-edad-humana-por-raza-perro,calculator,AR,mascotas,pets_non_medical,calculadora-edad-humana-por-raza-perro,Calculadora Edad Humana del Perro por Raza 2026,Edad humana del perro según raza,true,https://hacecuentas.com/calculadora-edad-humana-por-raza-perro,true,src/content/calcs/calculadora-edad-humana-por-raza-perro.json,calc,edad-humana-por-raza-perro::edadPerro|raza::4,edadPerro|raza,2026-06-15,true,true,true,true,true,true,true,,2,false,false,2162,ACTIVE
https://hacecuentas.com/calculadora-edad-humana-tortuga,calculator,AR,mascotas,pets_non_medical,calculadora-edad-humana-tortuga,Edad de la Tortuga en Años Humanos 2026 — Gratis,Calculá la edad humana equivalente de tu tortuga,true,https://hacecuentas.com/calculadora-edad-humana-tortuga,true,src/content/calcs/calculadora-edad-humana-tortuga.json,calc,edad-humana-tortuga::edadAnios|especie::4,edadAnios|especie,2026-07-02,true,true,true,true,true,true,true,,3,false,false,843,ACTIVE
https://hacecuentas.com/calculadora-edad-jubilacion-anos-aporte,calculator,AR,vida,retirement,calculadora-edad-jubilacion-anos-aporte,Calculadora Jubilación Argentina 2026 — Online,Calculadora de jubilación — cuántos años te faltan,true,https://hacecuentas.com/calculadora-edad-jubilacion-anos-aporte,true,src/content/calcs/calculadora-edad-jubilacion-anos-aporte.json,calc,edad-jubilacion-anos-aporte::anosAportados|edadActual|mesesAportados|sexo::9,anosAportados|edadActual|mesesAportados|sexo,2026-06-15,true,true,true,true,true,true,true,,2,false,true,1933,ACTIVE
https://hacecuentas.com/calculadora-edad-quitar-panal-control-esfinteres,calculator,AR,familia,food,calculadora-edad-quitar-panal-control-esfinteres,Edad para dejar el pañal: señales de readiness,¿Cuándo está listo tu hijo para dejar el pañal?,true,https://hacecuentas.com/calculadora-edad-quitar-panal-control-esfinteres,true,src/content/calcs/calculadora-edad-quitar-panal-control-esfinteres.json,calc,edad-quitar-pañal-control-esfinteres::comunicaMojado|edadMeses|expresaGanas|interesEnBanio|mantieneSeco2h|siguePautas|sube_baja_ropa::6,comunicaMojado|edadMeses|expresaGanas|interesEnBanio|mantieneSeco2h|siguePautas|sube_baja_ropa,2026-06-28,true,true,true,true,true,true,true,,1,false,false,1440,ACTIVE
https://hacecuentas.com/calculadora-ejercicio-diario-raza-perro,calculator,AR,mascotas,pets_non_medical,calculadora-ejercicio-diario-raza-perro,Ejercicio diario del perro según raza 2026 | Hacé Cuentas,Ejercicio diario del perro según raza,true,https://hacecuentas.com/calculadora-ejercicio-diario-raza-perro,true,src/content/calcs/calculadora-ejercicio-diario-raza-perro.json,calc,ejercicio-diario-raza-perro::edad|raza::4,edad|raza,2026-06-15,true,true,true,true,true,true,true,,3,false,false,733,ACTIVE
https://hacecuentas.com/calculadora-electricidad-cable-amperaje-seccion,calculator,AR,construccion,construction,calculadora-electricidad-cable-amperaje-seccion,Seccion Cable Electrico segun Amperaje 2026 — Gratis,¿Qué sección de cable necesito según amperaje y distancia?,true,https://hacecuentas.com/calculadora-electricidad-cable-amperaje-seccion,true,src/content/calcs/calculadora-electricidad-cable-amperaje-seccion.json,calc,electricidad-cable-amperaje::amperaje|caidaMaxPct|distancia|tension::6,amperaje|caidaMaxPct|distancia|tension,2026-06-28,true,true,true,true,true,true,true,,2,false,false,2067,ACTIVE
https://hacecuentas.com/calculadora-emigrar-espana-presupuesto-primer-ano-familia,calculator,AR,viajes,food,calculadora-emigrar-espana-presupuesto-primer-ano-familia,¿Cuánto cuesta emigrar a España? Calculadora 2026 + tabla | Hacé Cuentas,¿Cuánto cuesta emigrar a España con familia? Calculadora 2026,true,https://hacecuentas.com/calculadora-emigrar-espana-presupuesto-primer-ano-familia,true,src/content/calcs/calculadora-emigrar-espana-presupuesto-primer-ano-familia.json,calc,emigrar-espana-presupuesto-primer-ano-familia::adultos|ciudad|escolarizacion|menores|seguroMedico|tipoAlquiler|tipoMudanza|tipoVisado::4,adultos|ciudad|escolarizacion|menores|seguroMedico|tipoAlquiler|tipoMudanza|tipoVisado,2026-06-28,true,true,true,true,true,true,true,,1,false,false,1418,ACTIVE
https://hacecuentas.com/calculadora-emision-co2-auto-combustible,calculator,AR,automotor,automotive,calculadora-emision-co2-auto-combustible,Calcular Emisiones de CO2 de tu Auto por Combustible,Calculadora Emisión de CO2 por Auto y Combustible,true,https://hacecuentas.com/calculadora-emision-co2-auto-combustible,true,src/content/calcs/calculadora-emision-co2-auto-combustible.json,calc,emision-co2-auto-combustible::consumoL100km|kmAnuales|tipoCombustible::4,consumoL100km|kmAnuales|tipoCombustible,2026-07-02,true,true,true,true,true,true,true,,8,false,false,936,ACTIVE
https://hacecuentas.com/calculadora-empanadas-por-persona-evento-asado-cumple,calculator,AR,cocina,food,calculadora-empanadas-por-persona-evento-asado-cumple,Calculadora de empanadas por persona | Hacé Cuentas,Empanadas por persona para eventos,true,https://hacecuentas.com/calculadora-empanadas-por-persona-evento-asado-cumple,true,src/content/calcs/calculadora-empanadas-por-persona-evento-asado-cumple.json,calc,empanadas-por-persona-evento-asado-cumple::adult_percentage|carne_percent|cost_per_dozen|event_type|jyq_percent|pollo_percent|total_guests|verdura_percent::9,adult_percentage|carne_percent|cost_per_dozen|event_type|jyq_percent|pollo_percent|total_guests|verdura_percent,2026-06-28,true,true,true,true,true,true,true,,8,false,false,2468,ACTIVE
https://hacecuentas.com/calculadora-energia-electrica-impresion-3d,calculator,AR,tecnologia,other,calculadora-energia-electrica-impresion-3d,Energía Eléctrica por Print 3D 2026 — Gratis Online,Calculadora de energía eléctrica por print 3D,true,https://hacecuentas.com/calculadora-energia-electrica-impresion-3d,true,src/content/calcs/calculadora-energia-electrica-impresion-3d.json,calc,energia-electrica-impresion-3d::horas|kwh|printsMes|watts::5,horas|kwh|printsMes|watts,2026-06-16,true,true,true,true,true,true,true,,4,false,false,681,ACTIVE
https://hacecuentas.com/calculadora-equipaje-extra-costo-aerolinea,calculator,AR,viajes,travel,calculadora-equipaje-extra-costo-aerolinea,"Exceso de Equipaje 2026: costo por aerolínea (AR, FB, JS)",Calculadora de Costo de Equipaje Extra por Aerolínea,true,https://hacecuentas.com/calculadora-equipaje-extra-costo-aerolinea,true,src/content/calcs/calculadora-equipaje-extra-costo-aerolinea.json,calc,equipaje-extra-costo-aerolinea::aerolinea|momento|tipoCambio|tipoEquipaje|tramo::4,aerolinea|momento|tipoCambio|tipoEquipaje|tramo,2026-07-02,true,true,true,true,true,true,true,,3,false,false,866,ACTIVE
https://hacecuentas.com/calculadora-equipaje-permitido-franquicia-aerolinea,calculator,AR,viajes,travel,calculadora-equipaje-permitido-franquicia-aerolinea,¿Cuánto equipaje permite cada aerolínea? Franquicia 2026,¿Cuánto equipaje te permite llevar cada aerolínea?,true,https://hacecuentas.com/calculadora-equipaje-permitido-franquicia-aerolinea,true,src/content/calcs/calculadora-equipaje-permitido-franquicia-aerolinea.json,calc,equipaje-permitido-franquicia-aerolinea::aerolinea|cabina|ruta::4,aerolinea|cabina|ruta,2026-06-21,true,true,true,true,true,true,true,,3,false,false,1450,ACTIVE
https://hacecuentas.com/calculadora-escala-suficiente-tiempo,calculator,AR,viajes,travel,calculadora-escala-suficiente-tiempo,¿Mi escala tiene tiempo suficiente? 2026 | Hacé Cuentas,¿Mi escala tiene tiempo suficiente?,true,https://hacecuentas.com/calculadora-escala-suficiente-tiempo,true,src/content/calcs/calculadora-escala-suficiente-tiempo.json,calc,escala-suficiente-tiempo::aeropuertoComplejo|duracionEscala|tipoConexion::3,aeropuertoComplejo|duracionEscala|tipoConexion,2026-06-16,true,true,true,true,true,true,true,,3,false,false,632,ACTIVE
https://hacecuentas.com/calculadora-escalera-madera-huella-contrahuella,calculator,AR,construccion,construction,calculadora-escalera-madera-huella-contrahuella,Escalera de Madera: Huella y Contrahuella | Hacé Cuentas,Calculadora de escalera de madera por huella y contrahuella,true,https://hacecuentas.com/calculadora-escalera-madera-huella-contrahuella,true,src/content/calcs/calculadora-escalera-madera-huella-contrahuella.json,calc,escalera-madera-huella-contrahuella::alturaTotal|escalones|huellaDeseada::5,alturaTotal|escalones|huellaDeseada,2026-06-28,true,true,true,true,true,true,true,,4,false,false,825,ACTIVE
https://hacecuentas.com/calculadora-espacio-jaula-hamster-tamano,calculator,AR,mascotas,pets_non_medical,calculadora-espacio-jaula-hamster-tamano,Tamaño mínimo de jaula para hámster: calculadora + tabla | Hacé Cuentas,¿Qué tamaño de jaula necesita tu hámster?,true,https://hacecuentas.com/calculadora-espacio-jaula-hamster-tamano,true,src/content/calcs/calculadora-espacio-jaula-hamster-tamano.json,calc,espacio-jaula-hamster-tamano::anchoActualCm|cantidad|especie|largoActualCm::6,anchoActualCm|cantidad|especie|largoActualCm,2026-06-20,true,true,true,true,true,true,true,,2,false,false,1336,ACTIVE
https://hacecuentas.com/calculadora-espresso-tds-yield,calculator,AR,cocina,food,calculadora-espresso-tds-yield,TDS y Yield del Espresso — Calculadora Gratis | Hacé Cuentas,Calculá el TDS y yield de tu espresso,true,https://hacecuentas.com/calculadora-espresso-tds-yield,true,src/content/calcs/calculadora-espresso-tds-yield.json,calc,espresso-tds-yield::dosisIn|tdsMedido|tiempoExtraccion|yieldOut::5,dosisIn|tdsMedido|tiempoExtraccion|yieldOut,2026-07-02,true,true,true,true,true,true,true,,6,false,false,656,ACTIVE
https://hacecuentas.com/calculadora-esqui-pase-cerro-catedral-bariloche-precio-dia,calculator,AR,viajes,travel,calculadora-esqui-pase-cerro-catedral-bariloche-precio-dia,Pase Cerro Catedral Bariloche 2026: precio por día según temporada,Precio del pase de esquí Cerro Catedral,true,https://hacecuentas.com/calculadora-esqui-pase-cerro-catedral-bariloche-precio-dia,true,src/content/calcs/calculadora-esqui-pase-cerro-catedral-bariloche-precio-dia.json,calc,esqui-pase-cerro-catedral-bariloche-precio-dia::categoriaEdad|modalidad|temporada::4,categoriaEdad|modalidad|temporada,2026-06-17,true,true,true,true,true,true,true,,2,false,false,883,ACTIVE
https://hacecuentas.com/calculadora-esta-usa-requisitos,calculator,AR,viajes,travel,calculadora-esta-usa-requisitos,"ESTA USA 2026: Requisitos, Costo y Países Elegibles | Hacé Cuentas","ESTA USA 2026: requisitos, costo y países elegibles",true,https://hacecuentas.com/calculadora-esta-usa-requisitos,true,src/content/calcs/calculadora-esta-usa-requisitos.json,calc,esta-usa-requisitos::estadoViajesPrevios|motivo|nacionalidad::3,estadoViajesPrevios|motivo|nacionalidad,2026-06-22,true,true,true,true,true,true,true,,4,false,false,648,ACTIVE
https://hacecuentas.com/calculadora-estantes-madera-soporte-peso,calculator,AR,construccion,construction,calculadora-estantes-madera-soporte-peso,Calculadora de estante de madera: peso máximo | Hacé Cuentas,Calculadora de estante de madera: peso máximo soportado,true,https://hacecuentas.com/calculadora-estantes-madera-soporte-peso,true,src/content/calcs/calculadora-estantes-madera-soporte-peso.json,calc,estantes-madera-soporte-peso::ancho|espesor|largo|material|soporte::4,ancho|espesor|largo|material|soporte,2026-07-02,true,true,true,true,true,true,true,,4,false,false,2684,ACTIVE
https://hacecuentas.com/calculadora-eta-canada-requisitos,calculator,AR,viajes,travel,calculadora-eta-canada-requisitos,Calculadora ETA Canadá 2026 — Requisitos y Costo Gratis,"ETA Canadá: requisitos, costo y pasaporte",true,https://hacecuentas.com/calculadora-eta-canada-requisitos,true,src/content/calcs/calculadora-eta-canada-requisitos.json,calc,eta-canada-requisitos::medioTransporte|nacionalidad|tieneVisaUsa::3,medioTransporte|nacionalidad|tieneVisaUsa,2026-07-02,true,true,true,true,true,true,true,,4,false,false,787,ACTIVE
https://hacecuentas.com/calculadora-evaporation-rate-boil,calculator,AR,cocina,food,calculadora-evaporation-rate-boil,Tasa de Evaporación en Hervor Cerveza 2026 | Hacé Cuentas,Tasa de evaporación en hervor (boil-off) cerveza,true,https://hacecuentas.com/calculadora-evaporation-rate-boil,true,src/content/calcs/calculadora-evaporation-rate-boil.json,calc,evaporation-rate-boil::duracionHervor|volumenPostHervor|volumenPreHervor::4,duracionHervor|volumenPostHervor|volumenPreHervor,2026-06-22,true,true,true,true,true,true,true,,4,false,false,695,ACTIVE
https://hacecuentas.com/calculadora-expectativa-vida-raza-perro,calculator,AR,mascotas,taxes,calculadora-expectativa-vida-raza-perro,¿Cuánto vive un perro según su raza? Calculadora + tabla | Hacé Cuentas,¿Cuánto vive un perro? Calculadora de expectativa de vida por raza,true,https://hacecuentas.com/calculadora-expectativa-vida-raza-perro,true,src/content/calcs/calculadora-expectativa-vida-raza-perro.json,calc,expectativa-vida-raza-perro::castrado|cuidados|raza::4,castrado|cuidados|raza,2026-06-20,true,true,true,true,true,true,true,,10,false,true,978,ACTIVE
https://hacecuentas.com/calculadora-expectativa-vida-reptiles-especie,calculator,AR,mascotas,taxes,calculadora-expectativa-vida-reptiles-especie,Expectativa de Vida de Reptiles por Especie 2026,Cuánto vive un reptil según la especie y los cuidados,true,https://hacecuentas.com/calculadora-expectativa-vida-reptiles-especie,true,src/content/calcs/calculadora-expectativa-vida-reptiles-especie.json,calc,expectativa-vida-reptiles-especie::dieta|edadActual|especie|terrario::5,dieta|edadActual|especie|terrario,2026-07-02,true,true,true,true,true,true,true,,3,false,true,880,ACTIVE
https://hacecuentas.com/calculadora-expectativa-vida-tortuga-terrestre,calculator,AR,mascotas,taxes,calculadora-expectativa-vida-tortuga-terrestre,¿Cuánto vive una tortuga terrestre? Calculadora + tabla por especie | Hacé Cuentas,Calculadora de expectativa de vida de tortuga terrestre,true,https://hacecuentas.com/calculadora-expectativa-vida-tortuga-terrestre,true,src/content/calcs/calculadora-expectativa-vida-tortuga-terrestre.json,calc,expectativa-vida-tortuga-terrestre::alojamiento|dieta|edadActual|especie::6,alojamiento|dieta|edadActual|especie,2026-06-20,true,true,true,true,true,true,true,,4,false,true,1147,ACTIVE
https://hacecuentas.com/calculadora-f1-puntos-campeonato-mundial-quedan,calculator,AR,deportes,sports_non_medical,calculadora-f1-puntos-campeonato-mundial-quedan,Calculadora Puntos F1 Mundial 2026 | Gratis Online,F1 — puntos restantes en el Mundial 2026 (GP + Sprint + VR),true,https://hacecuentas.com/calculadora-f1-puntos-campeonato-mundial-quedan,true,src/content/calcs/calculadora-f1-puntos-campeonato-mundial-quedan.json,calc,f1-puntos-restantes::carrerasRestantes|incluirVueltaRapida|puntosLider|puntosRival|sprintsRestantes::6,carrerasRestantes|incluirVueltaRapida|puntosLider|puntosRival|sprintsRestantes,2026-06-20,true,true,true,true,true,true,true,,3,false,false,2522,ACTIVE
https://hacecuentas.com/calculadora-facebook-reels-bonus-pagos,calculator,AR,marketing,business,calculadora-facebook-reels-bonus-pagos,Facebook Reels Bonus 2026: ¿Cuánto paga Meta? | Hacé Cuentas,Facebook Reels Bonus 2026: ¿Cuánto paga Meta por tus Reels?,true,https://hacecuentas.com/calculadora-facebook-reels-bonus-pagos,true,src/content/calcs/calculadora-facebook-reels-bonus-pagos.json,calc,facebook-reels-bonus-pagos::rpm|tipoContenido|vistasMensuales::4,rpm|tipoContenido|vistasMensuales,2026-07-02,true,true,true,true,true,true,true,,3,false,false,680,ACTIVE
https://hacecuentas.com/calculadora-fantasy-mundial-2026-mejor-once,calculator,AR,deportes,sports_non_medical,calculadora-fantasy-mundial-2026-mejor-once,Fantasy Mundial 2026 — Mejor once torneo | Hacé Cuentas,Mejor once — Fantasy Mundial 2026 (torneo corto),true,https://hacecuentas.com/calculadora-fantasy-mundial-2026-mejor-once,true,src/content/calcs/calculadora-fantasy-mundial-2026-mejor-once.json,calc,fantasy-mundial::cleanSheetsEsperados|golesEsperadosEquipo|partidosEstimados::7,cleanSheetsEsperados|golesEsperadosEquipo|partidosEstimados,2026-06-15,true,true,true,true,true,true,true,,2,false,false,1000,ACTIVE
https://hacecuentas.com/calculadora-fase-lunar-actual-proxima-luna-llena,calculator,AR,astronomia,other,calculadora-fase-lunar-actual-proxima-luna-llena,Fase lunar hoy y próxima luna llena: calculadora + tabla | Hacé Cuentas,Calculadora de fase lunar hoy y próxima luna llena,true,https://hacecuentas.com/calculadora-fase-lunar-actual-proxima-luna-llena,true,src/content/calcs/calculadora-fase-lunar-actual-proxima-luna-llena.json,calc,fase-lunar-proxima-luna-llena::fecha::7,fecha,2026-06-20,true,true,true,true,true,true,true,,3,false,false,1344,ACTIVE
https://hacecuentas.com/calculadora-fecha-concepcion-desde-fpp,calculator,AR,familia,other,calculadora-fecha-concepcion-desde-fpp,Calcular fecha de concepción desde FPP o FUM: calculadora + tabla | Hacé Cuentas,¿Cuándo fue la concepción? Calculá desde tu FPP o FUM,true,https://hacecuentas.com/calculadora-fecha-concepcion-desde-fpp,true,src/content/calcs/calculadora-fecha-concepcion-desde-fpp.json,calc,fecha-concepcion-desde-fpp::cycle_length|input_type|reference_date::5,cycle_length|input_type|reference_date,2026-06-28,true,true,true,true,true,true,true,,1,false,false,1305,ACTIVE
https://hacecuentas.com/calculadora-fernet-cola-por-invitado-juntada,calculator,AR,vida,food,calculadora-fernet-cola-por-invitado-juntada,Cuánto fernet comprar por persona: calculadora + tabla | Hacé Cuentas,Calculadora de fernet y Coca por invitado,true,https://hacecuentas.com/calculadora-fernet-cola-por-invitado-juntada,true,src/content/calcs/calculadora-fernet-cola-por-invitado-juntada.json,calc,fernet-cola-por-invitado-juntada::horas|invitados|proporcion::5,horas|invitados|proporcion,2026-06-20,true,true,true,true,true,true,true,,7,false,false,1018,ACTIVE
https://hacecuentas.com/calculadora-fernet-cola-proporciones,calculator,AR,cocina,food,calculadora-fernet-cola-proporciones,Calculadora Fernet con Cola Invitados 2026 | Hacé Cuentas,Calculadora de Fernet con Cola para invitados,true,https://hacecuentas.com/calculadora-fernet-cola-proporciones,true,src/content/calcs/calculadora-fernet-cola-proporciones.json,calc,fernet-cola-proporciones::mlcocacolaPorTrago|mlfernetbrancaPorTrago|mlhieloPorTrago|personas|tragosPorPersona::5,mlcocacolaPorTrago|mlfernetbrancaPorTrago|mlhieloPorTrago|personas|tragosPorPersona,2026-06-28,true,true,true,true,true,true,true,,4,false,false,1086,ACTIVE
https://hacecuentas.com/calculadora-ffmi-indice-masa-libre-grasa,calculator,AR,salud,health_low_risk,calculadora-ffmi-indice-masa-libre-grasa,Calculadora FFMI 2026 — Fat-Free Mass Index Online,Calculadora FFMI — Fat-Free Mass Index,true,https://hacecuentas.com/calculadora-ffmi-indice-masa-libre-grasa,true,src/content/calcs/calculadora-ffmi-indice-masa-libre-grasa.json,calc,ffmi::altura|grasa|peso|sexo::6,altura|grasa|peso|sexo,2026-07-02,true,true,true,true,true,true,false,,0,false,false,1319,ACTIVE
https://hacecuentas.com/calculadora-fiambre-queso-por-invitado-picada,calculator,AR,vida,food,calculadora-fiambre-queso-por-invitado-picada,Fiambre y Queso por Invitado en Picada 2026 — Online,Calculadora de Fiambre y Queso por Invitado en Picada,true,https://hacecuentas.com/calculadora-fiambre-queso-por-invitado-picada,true,src/content/calcs/calculadora-fiambre-queso-por-invitado-picada.json,calc,fiambre-queso-por-invitado-picada::invitados|rol::5,invitados|rol,2026-06-27,true,true,true,true,true,true,true,,8,false,false,863,ACTIVE
https://hacecuentas.com/calculadora-filamento-3d-necesario-modelo,calculator,AR,tecnologia,other,calculadora-filamento-3d-necesario-modelo,Calculadora Filamento 3D Necesario para un Modelo,Calculadora de filamento 3D necesario para un modelo,true,https://hacecuentas.com/calculadora-filamento-3d-necesario-modelo,true,src/content/calcs/calculadora-filamento-3d-necesario-modelo.json,calc,filamento-3d-necesario-modelo::densidad|diametro|infill|volumen::4,densidad|diametro|infill|volumen,2026-06-27,true,true,true,true,true,true,true,,4,false,false,703,ACTIVE
